compound_id	disease_id	compound_name	disease_name	n_trials
DB00195	DOID:1686	Betaxolol	glaucoma	2
DB00196	DOID:10652	Fluconazole	Alzheimer's disease	1
DB00196	DOID:11934	Fluconazole	head and neck cancer	1
DB00196	DOID:12849	Fluconazole	autistic disorder	1
DB00196	DOID:2531	Fluconazole	hematologic cancer	2
DB00196	DOID:3083	Fluconazole	chronic obstructive pulmonary disease	1
DB00196	DOID:635	Fluconazole	acquired immunodeficiency syndrome	8
DB00196	DOID:8778	Fluconazole	Crohn's disease	1
DB00198	DOID:2531	Oseltamivir	hematologic cancer	1
DB00198	DOID:784	Oseltamivir	chronic kidney failure	1
DB00198	DOID:9970	Oseltamivir	obesity	1
DB00199	DOID:10534	Erythromycin	stomach cancer	1
DB00199	DOID:1324	Erythromycin	lung cancer	1
DB00199	DOID:14330	Erythromycin	Parkinson's disease	1
DB00199	DOID:1612	Erythromycin	breast cancer	2
DB00199	DOID:2531	Erythromycin	hematologic cancer	1
DB00199	DOID:4989	Erythromycin	pancreatitis	1
DB00199	DOID:9744	Erythromycin	type 1 diabetes mellitus	1
DB00200	DOID:10283	Hydroxocobalamin	prostate cancer	1
DB00200	DOID:11054	Hydroxocobalamin	urinary bladder cancer	1
DB00200	DOID:11612	Hydroxocobalamin	polycystic ovary syndrome	1
DB00200	DOID:11934	Hydroxocobalamin	head and neck cancer	2
DB00200	DOID:1324	Hydroxocobalamin	lung cancer	7
DB00200	DOID:14330	Hydroxocobalamin	Parkinson's disease	3
DB00200	DOID:1595	Hydroxocobalamin	endogenous depression	2
DB00200	DOID:1612	Hydroxocobalamin	breast cancer	1
DB00200	DOID:1790	Hydroxocobalamin	malignant mesothelioma	1
DB00200	DOID:2355	Hydroxocobalamin	anemia	3
DB00200	DOID:2531	Hydroxocobalamin	hematologic cancer	6
DB00200	DOID:3393	Hydroxocobalamin	coronary artery disease	5
DB00200	DOID:8893	Hydroxocobalamin	psoriasis	2
DB00200	DOID:9352	Hydroxocobalamin	type 2 diabetes mellitus	1
DB00200	DOID:9970	Hydroxocobalamin	obesity	1
DB00201	DOID:10283	Caffeine	prostate cancer	1
DB00201	DOID:10652	Caffeine	Alzheimer's disease	2
DB00201	DOID:14330	Caffeine	Parkinson's disease	3
DB00201	DOID:1936	Caffeine	atherosclerosis	1
DB00201	DOID:3083	Caffeine	chronic obstructive pulmonary disease	1
DB00201	DOID:3393	Caffeine	coronary artery disease	4
DB00201	DOID:6364	Caffeine	migraine	7
DB00201	DOID:8577	Caffeine	ulcerative colitis	1
DB00201	DOID:8778	Caffeine	Crohn's disease	1
DB00201	DOID:8893	Caffeine	psoriasis	1
DB00201	DOID:9352	Caffeine	type 2 diabetes mellitus	2
DB00201	DOID:9744	Caffeine	type 1 diabetes mellitus	1
DB00201	DOID:9970	Caffeine	obesity	1
DB00202	DOID:10283	Succinylcholine	prostate cancer	21
DB00202	DOID:11054	Succinylcholine	urinary bladder cancer	2
DB00202	DOID:1115	Succinylcholine	sarcoma	1
DB00202	DOID:11819	Succinylcholine	ureter cancer	2
DB00202	DOID:119	Succinylcholine	vaginal cancer	2
DB00202	DOID:1192	Succinylcholine	peripheral nervous system neoplasm	1
DB00202	DOID:11934	Succinylcholine	head and neck cancer	7
DB00202	DOID:1245	Succinylcholine	vulva cancer	2
DB00202	DOID:1319	Succinylcholine	brain cancer	3
DB00202	DOID:1324	Succinylcholine	lung cancer	11
DB00202	DOID:1595	Succinylcholine	endogenous depression	1
DB00202	DOID:1612	Succinylcholine	breast cancer	24
DB00202	DOID:1725	Succinylcholine	peritoneum cancer	3
DB00202	DOID:1790	Succinylcholine	malignant mesothelioma	2
DB00202	DOID:1793	Succinylcholine	pancreatic cancer	3
DB00202	DOID:184	Succinylcholine	bone cancer	3
DB00202	DOID:1909	Succinylcholine	melanoma	1
DB00202	DOID:1964	Succinylcholine	fallopian tube cancer	3
DB00202	DOID:2394	Succinylcholine	ovarian cancer	5
DB00202	DOID:2531	Succinylcholine	hematologic cancer	1
DB00202	DOID:263	Succinylcholine	kidney cancer	2
DB00202	DOID:3121	Succinylcholine	gallbladder cancer	1
DB00202	DOID:3571	Succinylcholine	liver cancer	3
DB00202	DOID:363	Succinylcholine	uterine cancer	5
DB00202	DOID:4362	Succinylcholine	cervical cancer	11
DB00202	DOID:4606	Succinylcholine	bile duct cancer	3
DB00202	DOID:8850	Succinylcholine	salivary gland cancer	2
DB00202	DOID:9970	Succinylcholine	obesity	1
DB00205	DOID:12365	Pyrimethamine	malaria	85
DB00205	DOID:1595	Pyrimethamine	endogenous depression	1
DB00205	DOID:2355	Pyrimethamine	anemia	5
DB00205	DOID:2531	Pyrimethamine	hematologic cancer	1
DB00205	DOID:332	Pyrimethamine	amyotrophic lateral sclerosis	1
DB00205	DOID:5419	Pyrimethamine	schizophrenia	1
DB00205	DOID:635	Pyrimethamine	acquired immunodeficiency syndrome	2
DB00206	DOID:10763	Reserpine	hypertension	1
DB00207	DOID:2841	Azithromycin	asthma	1
DB00208	DOID:10941	Ticlopidine	intracranial aneurysm	1
DB00208	DOID:1595	Ticlopidine	endogenous depression	1
DB00208	DOID:1612	Ticlopidine	breast cancer	1
DB00208	DOID:1793	Ticlopidine	pancreatic cancer	1
DB00208	DOID:1936	Ticlopidine	atherosclerosis	4
DB00208	DOID:3083	Ticlopidine	chronic obstructive pulmonary disease	1
DB00208	DOID:3393	Ticlopidine	coronary artery disease	73
DB00208	DOID:6364	Ticlopidine	migraine	1
DB00208	DOID:784	Ticlopidine	chronic kidney failure	3
DB00208	DOID:9352	Ticlopidine	type 2 diabetes mellitus	3
DB00209	DOID:3083	Trospium	chronic obstructive pulmonary disease	1
DB00211	DOID:14330	Midodrine	Parkinson's disease	1
DB00213	DOID:10283	Pantoprazole	prostate cancer	1
DB00213	DOID:10534	Pantoprazole	stomach cancer	1
DB00213	DOID:184	Pantoprazole	bone cancer	1
DB00213	DOID:2377	Pantoprazole	multiple sclerosis	1
DB00213	DOID:3393	Pantoprazole	coronary artery disease	5
DB00213	DOID:784	Pantoprazole	chronic kidney failure	1
DB00213	DOID:9352	Pantoprazole	type 2 diabetes mellitus	1
DB00214	DOID:10763	Torasemide	hypertension	2
DB00214	DOID:9352	Torasemide	type 2 diabetes mellitus	1
DB00215	DOID:0050741	Citalopram	alcohol dependence	5
DB00215	DOID:10534	Citalopram	stomach cancer	1
DB00215	DOID:10652	Citalopram	Alzheimer's disease	7
DB00215	DOID:10763	Citalopram	hypertension	1
DB00215	DOID:1094	Citalopram	attention deficit hyperactivity disorder	1
DB00215	DOID:11612	Citalopram	polycystic ovary syndrome	1
DB00215	DOID:11934	Citalopram	head and neck cancer	1
DB00215	DOID:12849	Citalopram	autistic disorder	2
DB00215	DOID:14330	Citalopram	Parkinson's disease	1
DB00215	DOID:1595	Citalopram	endogenous depression	188
DB00215	DOID:1612	Citalopram	breast cancer	1
DB00215	DOID:1793	Citalopram	pancreatic cancer	1
DB00215	DOID:1826	Citalopram	epilepsy syndrome	2
DB00215	DOID:2377	Citalopram	multiple sclerosis	3
DB00215	DOID:2841	Citalopram	asthma	3
DB00215	DOID:3070	Citalopram	malignant glioma	1
DB00215	DOID:3083	Citalopram	chronic obstructive pulmonary disease	1
DB00215	DOID:3121	Citalopram	gallbladder cancer	1
DB00215	DOID:3312	Citalopram	bipolar disorder	7
DB00215	DOID:332	Citalopram	amyotrophic lateral sclerosis	1
DB00215	DOID:3393	Citalopram	coronary artery disease	3
DB00215	DOID:3571	Citalopram	liver cancer	1
DB00215	DOID:4606	Citalopram	bile duct cancer	1
DB00215	DOID:5041	Citalopram	esophageal cancer	1
DB00215	DOID:5419	Citalopram	schizophrenia	9
DB00215	DOID:594	Citalopram	panic disorder	3
DB00215	DOID:784	Citalopram	chronic kidney failure	1
DB00216	DOID:6364	Eletriptan	migraine	11
DB00218	DOID:0050425	Moxifloxacin	restless legs syndrome	1
DB00218	DOID:0060073	Moxifloxacin	lymphatic system cancer	1
DB00218	DOID:10652	Moxifloxacin	Alzheimer's disease	4
DB00218	DOID:10871	Moxifloxacin	age related macular degeneration	1
DB00218	DOID:1192	Moxifloxacin	peripheral nervous system neoplasm	1
DB00218	DOID:12365	Moxifloxacin	malaria	2
DB00218	DOID:14221	Moxifloxacin	metabolic syndrome X	1
DB00218	DOID:14330	Moxifloxacin	Parkinson's disease	2
DB00218	DOID:1595	Moxifloxacin	endogenous depression	1
DB00218	DOID:2531	Moxifloxacin	hematologic cancer	3
DB00218	DOID:263	Moxifloxacin	kidney cancer	1
DB00218	DOID:2994	Moxifloxacin	germ cell cancer	1
DB00218	DOID:2998	Moxifloxacin	testicular cancer	1
DB00218	DOID:3083	Moxifloxacin	chronic obstructive pulmonary disease	7
DB00218	DOID:332	Moxifloxacin	amyotrophic lateral sclerosis	1
DB00218	DOID:5419	Moxifloxacin	schizophrenia	3
DB00218	DOID:635	Moxifloxacin	acquired immunodeficiency syndrome	2
DB00218	DOID:7148	Moxifloxacin	rheumatoid arthritis	1
DB00218	DOID:824	Moxifloxacin	periodontitis	4
DB00218	DOID:9352	Moxifloxacin	type 2 diabetes mellitus	4
DB00220	DOID:0060073	Nelfinavir	lymphatic system cancer	1
DB00220	DOID:1115	Nelfinavir	sarcoma	2
DB00220	DOID:11934	Nelfinavir	head and neck cancer	1
DB00220	DOID:1324	Nelfinavir	lung cancer	3
DB00220	DOID:1612	Nelfinavir	breast cancer	2
DB00220	DOID:1793	Nelfinavir	pancreatic cancer	4
DB00220	DOID:2531	Nelfinavir	hematologic cancer	4
DB00220	DOID:263	Nelfinavir	kidney cancer	1
DB00220	DOID:3070	Nelfinavir	malignant glioma	2
DB00220	DOID:4362	Nelfinavir	cervical cancer	2
DB00220	DOID:635	Nelfinavir	acquired immunodeficiency syndrome	14
DB00220	DOID:8850	Nelfinavir	salivary gland cancer	1
DB00220	DOID:9074	Nelfinavir	systemic lupus erythematosus	1
DB00222	DOID:1936	Glimepiride	atherosclerosis	1
DB00222	DOID:3393	Glimepiride	coronary artery disease	1
DB00222	DOID:9352	Glimepiride	type 2 diabetes mellitus	145
DB00224	DOID:1115	Indinavir	sarcoma	4
DB00224	DOID:184	Indinavir	bone cancer	1
DB00224	DOID:4045	Indinavir	muscle cancer	1
DB00224	DOID:635	Indinavir	acquired immunodeficiency syndrome	9
DB00225	DOID:10283	Gadodiamide	prostate cancer	1
DB00225	DOID:3393	Gadodiamide	coronary artery disease	1
DB00227	DOID:10283	Lovastatin	prostate cancer	2
DB00227	DOID:1192	Lovastatin	peripheral nervous system neoplasm	2
DB00227	DOID:1612	Lovastatin	breast cancer	2
DB00227	DOID:1909	Lovastatin	melanoma	2
DB00227	DOID:1936	Lovastatin	atherosclerosis	2
DB00227	DOID:2394	Lovastatin	ovarian cancer	1
DB00227	DOID:2531	Lovastatin	hematologic cancer	1
DB00227	DOID:2841	Lovastatin	asthma	1
DB00227	DOID:3083	Lovastatin	chronic obstructive pulmonary disease	1
DB00227	DOID:3393	Lovastatin	coronary artery disease	2
DB00227	DOID:7148	Lovastatin	rheumatoid arthritis	1
DB00227	DOID:9352	Lovastatin	type 2 diabetes mellitus	1
DB00231	DOID:3083	Temazepam	chronic obstructive pulmonary disease	1
DB00233	DOID:635	Aminosalicylic Acid	acquired immunodeficiency syndrome	1
DB00233	DOID:8577	Aminosalicylic Acid	ulcerative colitis	10
DB00233	DOID:8778	Aminosalicylic Acid	Crohn's disease	3
DB00234	DOID:1094	Reboxetine	attention deficit hyperactivity disorder	1
DB00234	DOID:1595	Reboxetine	endogenous depression	4
DB00234	DOID:5419	Reboxetine	schizophrenia	2
DB00235	DOID:10763	Milrinone	hypertension	5
DB00235	DOID:3393	Milrinone	coronary artery disease	2
DB00238	DOID:12365	Nevirapine	malaria	1
DB00238	DOID:635	Nevirapine	acquired immunodeficiency syndrome	24
DB00240	DOID:1324	Alclometasone	lung cancer	1
DB00240	DOID:8893	Alclometasone	psoriasis	1
DB00242	DOID:0060073	Cladribine	lymphatic system cancer	2
DB00242	DOID:14268	Cladribine	sclerosing cholangitis	1
DB00242	DOID:2355	Cladribine	anemia	1
DB00242	DOID:2377	Cladribine	multiple sclerosis	6
DB00242	DOID:2531	Cladribine	hematologic cancer	38
DB00242	DOID:263	Cladribine	kidney cancer	1
DB00244	DOID:0050741	Mesalazine	alcohol dependence	1
DB00244	DOID:1319	Mesalazine	brain cancer	1
DB00244	DOID:3393	Mesalazine	coronary artery disease	1
DB00244	DOID:635	Mesalazine	acquired immunodeficiency syndrome	1
DB00244	DOID:7147	Mesalazine	ankylosing spondylitis	7
DB00244	DOID:7148	Mesalazine	rheumatoid arthritis	16
DB00244	DOID:8577	Mesalazine	ulcerative colitis	64
DB00244	DOID:8778	Mesalazine	Crohn's disease	9
DB00245	DOID:5419	Benzatropine	schizophrenia	2
DB00245	DOID:635	Benzatropine	acquired immunodeficiency syndrome	1
DB00246	DOID:0050741	Ziprasidone	alcohol dependence	1
DB00246	DOID:12849	Ziprasidone	autistic disorder	1
DB00246	DOID:12995	Ziprasidone	conduct disorder	1
DB00246	DOID:14221	Ziprasidone	metabolic syndrome X	5
DB00246	DOID:1595	Ziprasidone	endogenous depression	9
DB00246	DOID:3312	Ziprasidone	bipolar disorder	31
DB00246	DOID:5419	Ziprasidone	schizophrenia	44
DB00246	DOID:594	Ziprasidone	panic disorder	1
DB00246	DOID:9352	Ziprasidone	type 2 diabetes mellitus	3
DB00248	DOID:0050425	Cabergoline	restless legs syndrome	2
DB00248	DOID:11612	Cabergoline	polycystic ovary syndrome	2
DB00248	DOID:14330	Cabergoline	Parkinson's disease	5
DB00248	DOID:1612	Cabergoline	breast cancer	1
DB00248	DOID:9352	Cabergoline	type 2 diabetes mellitus	1
DB00249	DOID:1612	Idoxuridine	breast cancer	1
DB00250	DOID:1024	Dapsone	leprosy	2
DB00250	DOID:11934	Dapsone	head and neck cancer	1
DB00250	DOID:12365	Dapsone	malaria	9
DB00250	DOID:1324	Dapsone	lung cancer	1
DB00250	DOID:2355	Dapsone	anemia	2
DB00250	DOID:2531	Dapsone	hematologic cancer	2
DB00250	DOID:635	Dapsone	acquired immunodeficiency syndrome	1
DB00250	DOID:9970	Dapsone	obesity	1
DB00252	DOID:0060073	Phenytoin	lymphatic system cancer	1
DB00252	DOID:1686	Phenytoin	glaucoma	1
DB00252	DOID:1826	Phenytoin	epilepsy syndrome	12
DB00252	DOID:2377	Phenytoin	multiple sclerosis	1
DB00252	DOID:2531	Phenytoin	hematologic cancer	1
DB00252	DOID:2841	Phenytoin	asthma	2
DB00254	DOID:0060073	Doxycycline	lymphatic system cancer	1
DB00254	DOID:10652	Doxycycline	Alzheimer's disease	3
DB00254	DOID:10871	Doxycycline	age related macular degeneration	1
DB00254	DOID:11612	Doxycycline	polycystic ovary syndrome	1
DB00254	DOID:11934	Doxycycline	head and neck cancer	1
DB00254	DOID:12361	Doxycycline	Graves' disease	2
DB00254	DOID:1324	Doxycycline	lung cancer	2
DB00254	DOID:13378	Doxycycline	Kawasaki disease	1
DB00254	DOID:1909	Doxycycline	melanoma	1
DB00254	DOID:216	Doxycycline	dental caries	1
DB00254	DOID:2377	Doxycycline	multiple sclerosis	1
DB00254	DOID:2531	Doxycycline	hematologic cancer	4
DB00254	DOID:3083	Doxycycline	chronic obstructive pulmonary disease	5
DB00254	DOID:3310	Doxycycline	atopic dermatitis	1
DB00254	DOID:3393	Doxycycline	coronary artery disease	2
DB00254	DOID:6364	Doxycycline	migraine	1
DB00254	DOID:7148	Doxycycline	rheumatoid arthritis	1
DB00254	DOID:7693	Doxycycline	abdominal aortic aneurysm	2
DB00254	DOID:824	Doxycycline	periodontitis	8
DB00254	DOID:8398	Doxycycline	osteoarthritis	1
DB00254	DOID:8577	Doxycycline	ulcerative colitis	2
DB00254	DOID:8778	Doxycycline	Crohn's disease	2
DB00254	DOID:9008	Doxycycline	psoriatic arthritis	1
DB00254	DOID:9352	Doxycycline	type 2 diabetes mellitus	4
DB00255	DOID:10283	Diethylstilbestrol	prostate cancer	3
DB00258	DOID:784	Calcium Acetate	chronic kidney failure	1
DB00260	DOID:0050742	Cycloserine	nicotine dependence	1
DB00260	DOID:11119	Cycloserine	Gilles de la Tourette syndrome	1
DB00260	DOID:12849	Cycloserine	autistic disorder	3
DB00260	DOID:1595	Cycloserine	endogenous depression	2
DB00260	DOID:1612	Cycloserine	breast cancer	1
DB00260	DOID:3083	Cycloserine	chronic obstructive pulmonary disease	1
DB00260	DOID:3312	Cycloserine	bipolar disorder	4
DB00260	DOID:5419	Cycloserine	schizophrenia	7
DB00260	DOID:594	Cycloserine	panic disorder	3
DB00261	DOID:2531	Anagrelide	hematologic cancer	10
DB00262	DOID:0060073	Carmustine	lymphatic system cancer	22
DB00262	DOID:1115	Carmustine	sarcoma	2
DB00262	DOID:1192	Carmustine	peripheral nervous system neoplasm	1
DB00262	DOID:1319	Carmustine	brain cancer	10
DB00262	DOID:1612	Carmustine	breast cancer	2
DB00262	DOID:184	Carmustine	bone cancer	1
DB00262	DOID:1909	Carmustine	melanoma	3
DB00262	DOID:2174	Carmustine	ocular cancer	1
DB00262	DOID:2355	Carmustine	anemia	1
DB00262	DOID:2377	Carmustine	multiple sclerosis	1
DB00262	DOID:2531	Carmustine	hematologic cancer	47
DB00262	DOID:2994	Carmustine	germ cell cancer	1
DB00262	DOID:2998	Carmustine	testicular cancer	1
DB00262	DOID:3070	Carmustine	malignant glioma	28
DB00262	DOID:635	Carmustine	acquired immunodeficiency syndrome	1
DB00264	DOID:10763	Metoprolol	hypertension	25
DB00264	DOID:12361	Metoprolol	Graves' disease	1
DB00264	DOID:12930	Metoprolol	dilated cardiomyopathy	2
DB00264	DOID:1324	Metoprolol	lung cancer	1
DB00264	DOID:14221	Metoprolol	metabolic syndrome X	1
DB00264	DOID:1612	Metoprolol	breast cancer	2
DB00264	DOID:1936	Metoprolol	atherosclerosis	1
DB00264	DOID:3083	Metoprolol	chronic obstructive pulmonary disease	3
DB00264	DOID:3393	Metoprolol	coronary artery disease	8
DB00264	DOID:9352	Metoprolol	type 2 diabetes mellitus	7
DB00268	DOID:0050425	Ropinirole	restless legs syndrome	19
DB00268	DOID:14330	Ropinirole	Parkinson's disease	26
DB00268	DOID:1595	Ropinirole	endogenous depression	2
DB00268	DOID:1826	Ropinirole	epilepsy syndrome	1
DB00268	DOID:3312	Ropinirole	bipolar disorder	2
DB00268	DOID:784	Ropinirole	chronic kidney failure	1
DB00270	DOID:10763	Isradipine	hypertension	1
DB00270	DOID:14330	Isradipine	Parkinson's disease	3
DB00270	DOID:3312	Isradipine	bipolar disorder	1
DB00270	DOID:5419	Isradipine	schizophrenia	1
DB00273	DOID:0050425	Topiramate	restless legs syndrome	1
DB00273	DOID:0050741	Topiramate	alcohol dependence	21
DB00273	DOID:0050742	Topiramate	nicotine dependence	1
DB00273	DOID:10763	Topiramate	hypertension	1
DB00273	DOID:11119	Topiramate	Gilles de la Tourette syndrome	2
DB00273	DOID:11612	Topiramate	polycystic ovary syndrome	1
DB00273	DOID:14221	Topiramate	metabolic syndrome X	2
DB00273	DOID:14330	Topiramate	Parkinson's disease	3
DB00273	DOID:1686	Topiramate	glaucoma	1
DB00273	DOID:1826	Topiramate	epilepsy syndrome	35
DB00273	DOID:2377	Topiramate	multiple sclerosis	1
DB00273	DOID:3312	Topiramate	bipolar disorder	11
DB00273	DOID:6364	Topiramate	migraine	34
DB00273	DOID:9352	Topiramate	type 2 diabetes mellitus	8
DB00273	DOID:9970	Topiramate	obesity	11
DB00276	DOID:2531	Amsacrine	hematologic cancer	1
DB00277	DOID:10283	Theophylline	prostate cancer	1
DB00277	DOID:10763	Theophylline	hypertension	2
DB00277	DOID:11054	Theophylline	urinary bladder cancer	1
DB00277	DOID:1324	Theophylline	lung cancer	2
DB00277	DOID:1595	Theophylline	endogenous depression	1
DB00277	DOID:2531	Theophylline	hematologic cancer	2
DB00277	DOID:2841	Theophylline	asthma	3
DB00277	DOID:3083	Theophylline	chronic obstructive pulmonary disease	12
DB00277	DOID:3393	Theophylline	coronary artery disease	2
DB00277	DOID:784	Theophylline	chronic kidney failure	1
DB00278	DOID:2531	Argatroban	hematologic cancer	6
DB00278	DOID:3393	Argatroban	coronary artery disease	1
DB00278	DOID:784	Argatroban	chronic kidney failure	1
DB00281	DOID:0060073	Lidocaine	lymphatic system cancer	1
DB00281	DOID:10283	Lidocaine	prostate cancer	2
DB00281	DOID:10534	Lidocaine	stomach cancer	1
DB00281	DOID:10763	Lidocaine	hypertension	3
DB00281	DOID:10871	Lidocaine	age related macular degeneration	3
DB00281	DOID:11476	Lidocaine	osteoporosis	1
DB00281	DOID:11934	Lidocaine	head and neck cancer	1
DB00281	DOID:13223	Lidocaine	uterine fibroid	2
DB00281	DOID:1324	Lidocaine	lung cancer	1
DB00281	DOID:14330	Lidocaine	Parkinson's disease	1
DB00281	DOID:1612	Lidocaine	breast cancer	3
DB00281	DOID:1781	Lidocaine	thyroid cancer	2
DB00281	DOID:216	Lidocaine	dental caries	1
DB00281	DOID:2355	Lidocaine	anemia	1
DB00281	DOID:2377	Lidocaine	multiple sclerosis	1
DB00281	DOID:3393	Lidocaine	coronary artery disease	2
DB00281	DOID:363	Lidocaine	uterine cancer	1
DB00281	DOID:418	Lidocaine	systemic scleroderma	1
DB00281	DOID:4989	Lidocaine	pancreatitis	1
DB00281	DOID:585	Lidocaine	nephrolithiasis	1
DB00281	DOID:635	Lidocaine	acquired immunodeficiency syndrome	1
DB00281	DOID:6364	Lidocaine	migraine	3
DB00281	DOID:784	Lidocaine	chronic kidney failure	1
DB00281	DOID:824	Lidocaine	periodontitis	1
DB00281	DOID:8398	Lidocaine	osteoarthritis	10
DB00281	DOID:9352	Lidocaine	type 2 diabetes mellitus	2
DB00281	DOID:9835	Lidocaine	refractive error	1
DB00281	DOID:9970	Lidocaine	obesity	2
DB00282	DOID:2531	Pamidronate	hematologic cancer	1
DB00283	DOID:2377	Clemastine	multiple sclerosis	1
DB00283	DOID:3310	Clemastine	atopic dermatitis	2
DB00284	DOID:11612	Acarbose	polycystic ovary syndrome	3
DB00284	DOID:14221	Acarbose	metabolic syndrome X	1
DB00284	DOID:3393	Acarbose	coronary artery disease	5
DB00284	DOID:9352	Acarbose	type 2 diabetes mellitus	37
DB00284	DOID:9970	Acarbose	obesity	1
DB00286	DOID:10283	Conjugated Estrogens	prostate cancer	1
DB00286	DOID:11476	Conjugated Estrogens	osteoporosis	5
DB00286	DOID:1612	Conjugated Estrogens	breast cancer	3
DB00286	DOID:3393	Conjugated Estrogens	coronary artery disease	3
DB00286	DOID:9074	Conjugated Estrogens	systemic lupus erythematosus	1
DB00290	DOID:0060073	Bleomycin	lymphatic system cancer	7
DB00290	DOID:1115	Bleomycin	sarcoma	7
DB00290	DOID:11934	Bleomycin	head and neck cancer	7
DB00290	DOID:1319	Bleomycin	brain cancer	1
DB00290	DOID:1793	Bleomycin	pancreatic cancer	1
DB00290	DOID:1909	Bleomycin	melanoma	1
DB00290	DOID:2394	Bleomycin	ovarian cancer	4
DB00290	DOID:2531	Bleomycin	hematologic cancer	62
DB00290	DOID:2994	Bleomycin	germ cell cancer	17
DB00290	DOID:2998	Bleomycin	testicular cancer	10
DB00290	DOID:3070	Bleomycin	malignant glioma	1
DB00290	DOID:3571	Bleomycin	liver cancer	2
DB00290	DOID:4159	Bleomycin	skin cancer	3
DB00290	DOID:4362	Bleomycin	cervical cancer	1
DB00291	DOID:0060073	Chlorambucil	lymphatic system cancer	3
DB00291	DOID:10534	Chlorambucil	stomach cancer	1
DB00291	DOID:10976	Chlorambucil	membranous glomerulonephritis	1
DB00291	DOID:1312	Chlorambucil	focal segmental glomerulosclerosis	1
DB00291	DOID:2531	Chlorambucil	hematologic cancer	46
DB00292	DOID:1595	Etomidate	endogenous depression	1
DB00292	DOID:1793	Etomidate	pancreatic cancer	1
DB00292	DOID:3393	Etomidate	coronary artery disease	2
DB00292	DOID:3953	Etomidate	adrenal gland cancer	1
DB00292	DOID:4606	Etomidate	bile duct cancer	1
DB00292	DOID:4989	Etomidate	pancreatitis	1
DB00293	DOID:10534	Raltitrexed	stomach cancer	2
DB00293	DOID:1324	Raltitrexed	lung cancer	2
DB00293	DOID:1612	Raltitrexed	breast cancer	1
DB00293	DOID:1790	Raltitrexed	malignant mesothelioma	2
