nct_id	compound_id	compound_name	disease_id	disease_name
NCT00474903	DB00936	Salicylic acid	DOID:9206	Barrett's esophagus
NCT00637988	DB00936	Salicylic acid	DOID:9206	Barrett's esophagus
NCT02521285	DB00936	Salicylic acid	DOID:9206	Barrett's esophagus
NCT00619242	DB00398	Sorafenib	DOID:9206	Barrett's esophagus
NCT00411151	DB01268	Sunitinib	DOID:9206	Barrett's esophagus
NCT02089386	DB00675	Tamoxifen	DOID:9206	Barrett's esophagus
NCT01203163	DB04571	Trioxsalen	DOID:9206	Barrett's esophagus
NCT01209013	DB04571	Trioxsalen	DOID:9206	Barrett's esophagus
NCT01256203	DB04571	Trioxsalen	DOID:9206	Barrett's esophagus
NCT00858858	DB01586	Ursodeoxycholic acid	DOID:9206	Barrett's esophagus
NCT01097304	DB01586	Ursodeoxycholic acid	DOID:9206	Barrett's esophagus
NCT00700297	DB01394	Colchicine	DOID:13241	Behcet's disease
NCT00167583	DB00091	Cyclosporine	DOID:13241	Behcet's disease
NCT00720928	DB00591	Fluocinolone Acetonide	DOID:13241	Behcet's disease
NCT00931957	DB00563	Methotrexate	DOID:13241	Behcet's disease
NCT00931957	DB00959	Methylprednisolone	DOID:13241	Behcet's disease
NCT01306955	DB00959	Methylprednisolone	DOID:13241	Behcet's disease
NCT00931957	DB00860	Prednisolone	DOID:13241	Behcet's disease
NCT01306955	DB00860	Prednisolone	DOID:13241	Behcet's disease
NCT02307513	DB01041	Thalidomide	DOID:13241	Behcet's disease
NCT00183092	DB01103	Quinacrine	DOID:11949	Creutzfeldt-Jakob disease
NCT00004423	DB00233	Aminosalicylic Acid	DOID:8778	Crohn's disease
NCT00417690	DB00233	Aminosalicylic Acid	DOID:8778	Crohn's disease
NCT00495521	DB00233	Aminosalicylic Acid	DOID:8778	Crohn's disease
NCT00094458	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00098111	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00113503	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00521950	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00546546	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00554710	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00946946	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00976690	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01015391	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01235689	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01559142	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01564823	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01752790	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01793831	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01802593	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01817972	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01823042	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT01880307	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02177071	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02247258	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02332356	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02413047	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02517684	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT02675153	DB00993	Azathioprine	DOID:8778	Crohn's disease
NCT00300118	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT00554710	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT01086553	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT01444092	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT01453946	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT01783106	DB01222	Budesonide	DOID:8778	Crohn's disease
NCT00126373	DB01156	Bupropion	DOID:8778	Crohn's disease
NCT02760615	DB00201	Caffeine	DOID:8778	Crohn's disease
NCT00287170	DB00136	Calcitriol	DOID:8778	Crohn's disease
NCT00427804	DB00136	Calcitriol	DOID:8778	Crohn's disease
NCT00621257	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT00672763	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT01046773	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT01692808	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT01864616	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT01877577	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT02010762	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT02186275	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT02208310	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT02615288	DB00169	Cholecalciferol	DOID:8778	Crohn's disease
NCT00257699	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT00609973	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT00736983	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT01783106	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT02620007	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT02765256	DB00537	Ciprofloxacin	DOID:8778	Crohn's disease
NCT00269386	DB01211	Clarithromycin	DOID:8778	Crohn's disease
NCT00513552	DB01211	Clarithromycin	DOID:8778	Crohn's disease
NCT00513552	DB00845	Clofazimine	DOID:8778	Crohn's disease
NCT01570348	DB00531	Cyclophosphamide	DOID:8778	Crohn's disease
NCT01836289	DB00531	Cyclophosphamide	DOID:8778	Crohn's disease
NCT02225795	DB00531	Cyclophosphamide	DOID:8778	Crohn's disease
NCT02676622	DB00531	Cyclophosphamide	DOID:8778	Crohn's disease
NCT01277289	DB01234	Dexamethasone	DOID:8778	Crohn's disease
NCT02760615	DB00514	Dextromethorphan	DOID:8778	Crohn's disease
NCT02765256	DB01075	Diphenhydramine	DOID:8778	Crohn's disease
NCT01012726	DB00254	Doxycycline	DOID:8778	Crohn's disease
NCT01783106	DB00254	Doxycycline	DOID:8778	Crohn's disease
NCT02765256	DB00196	Fluconazole	DOID:8778	Crohn's disease
NCT01783106	DB01611	Hydroxychloroquine	DOID:8778	Crohn's disease
NCT00810030	DB01592	Iron	DOID:8778	Crohn's disease
NCT01823029	DB01592	Iron	DOID:8778	Crohn's disease
NCT01523106	DB00583	L-Carnitine	DOID:8778	Crohn's disease
NCT00446433	DB00480	Lenalidomide	DOID:8778	Crohn's disease
NCT02760615	DB00678	Losartan	DOID:8778	Crohn's disease
NCT00287170	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT00521950	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT00774982	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT01094613	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT01629628	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT01802593	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT02413047	DB01033	Mercaptopurine	DOID:8778	Crohn's disease
NCT00167882	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT00300118	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT00862121	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT00946946	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT00976690	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT01514240	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT01696942	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT02044952	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT02335281	DB00244	Mesalazine	DOID:8778	Crohn's disease
NCT01297907	DB06709	Methacholine	DOID:8778	Crohn's disease
NCT00132899	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT00546546	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT01802593	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT02269358	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT02413047	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT02764762	DB00563	Methotrexate	DOID:8778	Crohn's disease
NCT00221026	DB00553	Methoxsalen	DOID:8778	Crohn's disease
NCT00554710	DB00959	Methylprednisolone	DOID:8778	Crohn's disease
NCT00609752	DB00959	Methylprednisolone	DOID:8778	Crohn's disease
NCT00796250	DB00959	Methylprednisolone	DOID:8778	Crohn's disease
NCT01752790	DB00959	Methylprednisolone	DOID:8778	Crohn's disease
NCT02392286	DB00959	Methylprednisolone	DOID:8778	Crohn's disease
NCT00257699	DB00916	Metronidazole	DOID:8778	Crohn's disease
NCT00509639	DB00916	Metronidazole	DOID:8778	Crohn's disease
NCT00774969	DB00916	Metronidazole	DOID:8778	Crohn's disease
NCT01564823	DB00916	Metronidazole	DOID:8778	Crohn's disease
NCT01596894	DB00916	Metronidazole	DOID:8778	Crohn's disease
NCT02760615	DB00683	Midazolam	DOID:8778	Crohn's disease
NCT01570348	DB00688	Mycophenolate mofetil	DOID:8778	Crohn's disease
NCT01570348	DB01024	Mycophenolic acid	DOID:8778	Crohn's disease
NCT00663117	DB00704	Naltrexone	DOID:8778	Crohn's disease
NCT00715117	DB00704	Naltrexone	DOID:8778	Crohn's disease
NCT01810185	DB00704	Naltrexone	DOID:8778	Crohn's disease
NCT02765256	DB00994	Neomycin	DOID:8778	Crohn's disease
NCT00130390	DB00507	Nitazoxanide	DOID:8778	Crohn's disease
NCT02272868	DB00338	Omeprazole	DOID:8778	Crohn's disease
NCT02760615	DB00338	Omeprazole	DOID:8778	Crohn's disease
NCT01235325	DB01022	Phylloquinone	DOID:8778	Crohn's disease
NCT00599625	DB00175	Pravastatin	DOID:8778	Crohn's disease
NCT00554710	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT00609752	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT00796250	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT01880307	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT02392286	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT02517684	DB00860	Prednisolone	DOID:8778	Crohn's disease
NCT02324699	DB00635	Prednisone	DOID:8778	Crohn's disease
NCT02392286	DB00635	Prednisone	DOID:8778	Crohn's disease
NCT02675153	DB00635	Prednisone	DOID:8778	Crohn's disease
NCT02765256	DB01069	Promethazine	DOID:8778	Crohn's disease
NCT02538354	DB00140	Riboflavin	DOID:8778	Crohn's disease
NCT00513552	DB00615	Rifabutin	DOID:8778	Crohn's disease
NCT00528073	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT00603616	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT02240108	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT02240121	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT02272868	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT02620007	DB01220	Rifaximin	DOID:8778	Crohn's disease
NCT02675153	DB00877	Sirolimus	DOID:8778	Crohn's disease
NCT01233570	DB00864	Tacrolimus	DOID:8778	Crohn's disease
NCT00720538	DB01041	Thalidomide	DOID:8778	Crohn's disease
NCT02501291	DB01041	Thalidomide	DOID:8778	Crohn's disease
NCT02765256	DB00512	Vancomycin	DOID:8778	Crohn's disease
NCT01261286	DB00661	Verapamil	DOID:8778	Crohn's disease
NCT01570348	DB00194	Vidarabine	DOID:8778	Crohn's disease
NCT00152841	DB00163	Vitamin E	DOID:8778	Crohn's disease
NCT00798473	DB00399	Zoledronate	DOID:8778	Crohn's disease
NCT01448213	DB00324	Fluorometholone	DOID:11555	Fuchs' endothelial dystrophy
NCT01448213	DB00959	Methylprednisolone	DOID:11555	Fuchs' endothelial dystrophy
NCT01853696	DB00959	Methylprednisolone	DOID:11555	Fuchs' endothelial dystrophy
NCT01448213	DB00860	Prednisolone	DOID:11555	Fuchs' endothelial dystrophy
NCT01853696	DB00860	Prednisolone	DOID:11555	Fuchs' endothelial dystrophy
NCT02217007	DB00659	Acamprosate	DOID:11119	Gilles de la Tourette syndrome
NCT01172288	DB06151	Acetylcysteine	DOID:11119	Gilles de la Tourette syndrome
NCT00152750	DB00575	Clonidine	DOID:11119	Gilles de la Tourette syndrome
NCT00370838	DB00575	Clonidine	DOID:11119	Gilles de la Tourette syndrome
NCT02582515	DB00260	Cycloserine	DOID:11119	Gilles de la Tourette syndrome
NCT00634556	DB00988	Dopamine	DOID:11119	Gilles de la Tourette syndrome
NCT00226824	DB00674	Galantamine	DOID:11119	Gilles de la Tourette syndrome
NCT00004376	DB01018	Guanfacine	DOID:11119	Gilles de la Tourette syndrome
NCT01547000	DB01018	Guanfacine	DOID:11119	Gilles de la Tourette syndrome
NCT00634556	DB01235	L-DOPA	DOID:11119	Gilles de la Tourette syndrome
NCT00370838	DB01202	Levetiracetam	DOID:11119	Gilles de la Tourette syndrome
NCT00441649	DB00422	Methylphenidate	DOID:11119	Gilles de la Tourette syndrome
NCT00004433	DB01186	Pergolide	DOID:11119	Gilles de la Tourette syndrome
NCT00004652	DB01100	Pimozide	DOID:11119	Gilles de la Tourette syndrome
NCT00558467	DB00413	Pramipexole	DOID:11119	Gilles de la Tourette syndrome
NCT00681863	DB00413	Pramipexole	DOID:11119	Gilles de la Tourette syndrome
NCT00355927	DB00818	Propofol	DOID:11119	Gilles de la Tourette syndrome
NCT01018056	DB00740	Riluzole	DOID:11119	Gilles de la Tourette syndrome
NCT00004393	DB00734	Risperidone	DOID:11119	Gilles de la Tourette syndrome
NCT01133353	DB04844	Tetrabenazine	DOID:11119	Gilles de la Tourette syndrome
NCT00206323	DB00273	Topiramate	DOID:11119	Gilles de la Tourette syndrome
NCT00206336	DB00273	Topiramate	DOID:11119	Gilles de la Tourette syndrome
NCT01585207	DB01080	Vigabatrin	DOID:11119	Gilles de la Tourette syndrome
NCT01616108	DB00297	Bupivacaine	DOID:12361	Graves' disease
NCT02205801	DB00297	Bupivacaine	DOID:12361	Graves' disease
NCT02384668	DB00169	Cholecalciferol	DOID:12361	Graves' disease
NCT00917241	DB01234	Dexamethasone	DOID:12361	Graves' disease
NCT01534169	DB01234	Dexamethasone	DOID:12361	Graves' disease
NCT01458600	DB00586	Diclofenac	DOID:12361	Graves' disease
NCT01727973	DB00254	Doxycycline	DOID:12361	Graves' disease
NCT02203682	DB00254	Doxycycline	DOID:12361	Graves' disease
NCT01458600	DB00264	Metoprolol	DOID:12361	Graves' disease
NCT00793585	DB00437	Allopurinol	DOID:2986	IgA glomerulonephritis
NCT00755859	DB00993	Azathioprine	DOID:2986	IgA glomerulonephritis
NCT01392833	DB00993	Azathioprine	DOID:2986	IgA glomerulonephritis
NCT00319761	DB00136	Calcitriol	DOID:2986	IgA glomerulonephritis
NCT00862693	DB00136	Calcitriol	DOID:2986	IgA glomerulonephritis
NCT01237028	DB00136	Calcitriol	DOID:2986	IgA glomerulonephritis
NCT00301600	DB00531	Cyclophosphamide	DOID:2986	IgA glomerulonephritis
NCT01758120	DB00531	Cyclophosphamide	DOID:2986	IgA glomerulonephritis
NCT00006137	DB00584	Enalapril	DOID:2986	IgA glomerulonephritis
NCT00367562	DB00584	Enalapril	DOID:2986	IgA glomerulonephritis
NCT02351752	DB01611	Hydroxychloroquine	DOID:2986	IgA glomerulonephritis
NCT02765594	DB01611	Hydroxychloroquine	DOID:2986	IgA glomerulonephritis
NCT00657059	DB01029	Irbesartan	DOID:2986	IgA glomerulonephritis
NCT00378443	DB00678	Losartan	DOID:2986	IgA glomerulonephritis
NCT01854814	DB00678	Losartan	DOID:2986	IgA glomerulonephritis
NCT02231125	DB00678	Losartan	DOID:2986	IgA glomerulonephritis
NCT02232776	DB00678	Losartan	DOID:2986	IgA glomerulonephritis
NCT00657059	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT00755859	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT01392833	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT01451710	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT01560052	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT02160132	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT02571842	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT02647255	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT02662283	DB00959	Methylprednisolone	DOID:2986	IgA glomerulonephritis
NCT00301600	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00318474	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00446251	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00446459	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00657059	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00863252	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT01269021	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT01854814	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT02187900	DB00688	Mycophenolate mofetil	DOID:2986	IgA glomerulonephritis
NCT00301600	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00318474	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00446251	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00446459	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00657059	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00863252	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT01269021	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT01854814	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT02187900	DB01024	Mycophenolic acid	DOID:2986	IgA glomerulonephritis
NCT00657059	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT00755859	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT01392833	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT01451710	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT01560052	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT02160132	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT02571842	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT02647255	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT02662283	DB00860	Prednisolone	DOID:2986	IgA glomerulonephritis
NCT00004448	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT00657059	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT00755859	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT01269021	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT01392833	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT01451710	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT01758120	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT01879514	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT02712697	DB00635	Prednisone	DOID:2986	IgA glomerulonephritis
NCT00426348	DB01599	Probucol	DOID:2986	IgA glomerulonephritis
NCT00396721	DB00877	Sirolimus	DOID:2986	IgA glomerulonephritis
NCT01224028	DB00864	Tacrolimus	DOID:2986	IgA glomerulonephritis
NCT02359643	DB00945	Acetylsalicylic acid	DOID:13378	Kawasaki disease
NCT01917721	DB00254	Doxycycline	DOID:13378	Kawasaki disease
NCT00305201	DB00175	Pravastatin	DOID:13378	Kawasaki disease
NCT02359643	DB00936	Salicylic acid	DOID:13378	Kawasaki disease
NCT00159419	DB00630	Alendronate	DOID:5408	Paget's disease of bone
NCT00480662	DB00630	Alendronate	DOID:5408	Paget's disease of bone
NCT00051636	DB01077	Etidronic acid	DOID:5408	Paget's disease of bone
NCT00103740	DB01077	Etidronic acid	DOID:5408	Paget's disease of bone
NCT00051636	DB00399	Zoledronate	DOID:5408	Paget's disease of bone
NCT00103740	DB00399	Zoledronate	DOID:5408	Paget's disease of bone
NCT00668200	DB00399	Zoledronate	DOID:5408	Paget's disease of bone
NCT00740129	DB00399	Zoledronate	DOID:5408	Paget's disease of bone
NCT00774020	DB00399	Zoledronate	DOID:5408	Paget's disease of bone
NCT00640952	DB00659	Acamprosate	DOID:14330	Parkinson's disease
NCT02305017	DB00316	Acetaminophen	DOID:14330	Parkinson's disease
NCT01427517	DB06151	Acetylcysteine	DOID:14330	Parkinson's disease
NCT01470027	DB06151	Acetylcysteine	DOID:14330	Parkinson's disease
NCT02212678	DB06151	Acetylcysteine	DOID:14330	Parkinson's disease
NCT02445651	DB06151	Acetylcysteine	DOID:14330	Parkinson's disease
NCT00669461	DB00770	Alprostadil	DOID:14330	Parkinson's disease
NCT00600093	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT00632762	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT00794313	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01071395	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01190553	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01313819	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01313845	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01338662	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01397422	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01491529	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01538329	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01652534	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT01789047	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT02136914	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT02153632	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT02153645	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT02202551	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT02274766	DB00915	Amantadine	DOID:14330	Parkinson's disease
NCT00664209	DB01060	Amoxicillin	DOID:14330	Parkinson's disease
NCT00040209	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00142545	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00145171	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00200512	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00200525	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00346827	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00472355	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00524914	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00610103	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT00758368	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT01039090	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT01504178	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT01683292	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT01693081	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT01770145	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT02006121	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT02228590	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT02230930	DB00714	Apomorphine	DOID:14330	Parkinson's disease
NCT02339064	DB00714	Apomorphine	DOID:14330	Parkinson's disease
